Participant;Item;RT_ms;Step;Iteration;Voice;Condition;Response;VoiceCond
IQ93;kist;247,565;1;8;male;ie;i;male_ie
IQ93;kist;299,765;4;8;male;ie;ie;male_ie
IQ93;kist;228,505;3;8;male;ie;ie;male_ie
IQ93;lig;2212,01;4;1;male;ie;i;male_ie
IQ93;lig;488,535;1;1;male;ie;i;male_ie
IQ93;lig;429,015;3;1;male;ie;i;male_ie
IQ93;lig;350,975;2;1;male;ie;i;male_ie
IQ93;lig;1812,895;4;2;male;ie;ie;male_ie
IQ93;lig;744,435;1;2;male;ie;i;male_ie
IQ93;lig;705,11;3;2;male;ie;i;male_ie
IQ93;lig;2047,095;2;2;male;ie;i;male_ie
IQ93;lig;762,51;4;3;male;ie;ie;male_ie
IQ93;lig;368,105;1;3;male;ie;i;male_ie
IQ93;lig;316,72;3;3;male;ie;i;male_ie
IQ93;lig;1258,06;2;3;male;ie;ie;male_ie
IQ93;lig;623,965;4;4;male;ie;ie;male_ie
IQ93;lig;299,325;1;4;male;ie;i;male_ie
IQ93;lig;926,995;3;4;male;ie;i;male_ie
IQ93;lig;681,22;2;4;male;ie;i;male_ie
IQ93;lig;805,175;4;5;male;ie;i;male_ie
IQ93;lig;576,85;1;5;male;ie;i;male_ie
IQ93;lig;766,605;3;5;male;ie;i;male_ie
IQ93;lig;541,9299999;2;5;male;ie;i;male_ie
IQ93;lig;328,15;4;6;male;ie;i;male_ie
IQ93;lig;630,95;1;6;male;ie;i;male_ie
IQ93;lig;154,19;3;6;male;ie;i;male_ie
IQ93;lig;276,43;2;6;male;ie;i;male_ie
IQ93;lig;520,61;4;7;male;ie;ie;male_ie
IQ93;lig;574,59;1;7;male;ie;i;male_ie
IQ93;lig;74,32499999;3;7;male;ie;i;male_ie
IQ93;lig;108,085;2;7;male;ie;i;male_ie
IQ93;lig;345,01;4;8;male;ie;i;male_ie
IQ93;lig;405,555;1;8;male;ie;i;male_ie
IQ93;lig;513,595;3;8;male;ie;i;male_ie
IQ93;lig;430,035;2;8;male;ie;i;male_ie
IQ93;vis;2254,28;2;1;male;ie;i;male_ie
IQ93;vis;1860,79;4;1;male;ie;i;male_ie
IQ93;vis;822,5;3;1;male;ie;i;male_ie
IQ93;vis;2097,455;1;1;male;ie;i;male_ie
IQ93;vis;456,44;2;2;male;ie;i;male_ie
IQ93;vis;857,935;4;2;male;ie;i;male_ie
IQ93;vis;740,495;3;2;male;ie;i;male_ie
IQ93;vis;950,995;1;2;male;ie;ie;male_ie
IQ93;vis;348,24;2;3;male;ie;i;male_ie
IQ93;vis;543,645;4;3;male;ie;ie;male_ie
IQ93;vis;347,39;3;3;male;ie;ie;male_ie
IQ93;vis;1240,195;1;3;male;ie;i;male_ie
IQ93;vis;214,73;2;4;male;ie;i;male_ie
IQ93;vis;1132,755;4;4;male;ie;ie;male_ie
IQ93;vis;466,825;3;4;male;ie;ie;male_ie
IQ93;vis;881,785;1;4;male;ie;i;male_ie
IQ93;vis;412,6949999;2;5;male;ie;i;male_ie
IQ93;vis;798,37;4;5;male;ie;ie;male_ie
IQ93;vis;642,28;3;5;male;ie;i;male_ie
IQ93;vis;515,65;1;5;male;ie;i;male_ie
IQ93;vis;408,695;2;6;male;ie;i;male_ie
IQ93;vis;1996,27;4;6;male;ie;ie;male_ie
IQ93;vis;481,65;3;6;male;ie;ie;male_ie
IQ93;vis;277,12;1;6;male;ie;i;male_ie
IQ93;vis;72,13999995;2;7;male;ie;i;male_ie
IQ93;vis;584,735;4;7;male;ie;ie;male_ie
IQ93;vis;609,63;3;7;male;ie;ie;male_ie
IQ93;vis;240,2300001;1;7;male;ie;i;male_ie
IQ93;vis;267,735;2;8;male;ie;i;male_ie
IQ93;vis;137,845;4;8;male;ie;ie;male_ie
IQ93;vis;342,4500001;3;8;male;ie;i;male_ie
IQ93;vis;301,71;1;8;male;ie;ie;male_ie
IQ93;wit;1098,72;3;1;male;ie;ie;male_ie
IQ93;wit;450,445;1;1;male;ie;i;male_ie
IQ93;wit;428,58;2;1;male;ie;i;male_ie
IQ93;wit;368,725;4;1;male;ie;ie;male_ie
IQ93;wit;402,93;3;2;male;ie;ie;male_ie
IQ93;wit;705,05;1;2;male;ie;i;male_ie
IQ93;wit;389,95;2;2;male;ie;i;male_ie
IQ93;wit;338,675;4;2;male;ie;ie;male_ie
IQ93;wit;315,355;3;3;male;ie;i;male_ie
IQ93;wit;324,135;1;3;male;ie;i;male_ie
IQ93;wit;97,69999998;2;3;male;ie;i;male_ie
IQ93;wit;272,16;4;3;male;ie;ie;male_ie
IQ93;wit;589,485;3;4;male;ie;ie;male_ie
IQ93;wit;151,85;1;4;male;ie;i;male_ie
IQ93;wit;164,555;2;4;male;ie;i;male_ie
IQ93;wit;271,23;4;4;male;ie;ie;male_ie
IQ93;wit;733,965;3;5;male;ie;ie;male_ie
IQ93;wit;333,095;1;5;male;ie;i;male_ie
IQ93;wit;193,69;2;5;male;ie;i;male_ie
IQ93;wit;260,64;4;5;male;ie;ie;male_ie
IQ93;wit;652,765;3;6;male;ie;ie;male_ie
IQ93;wit;270,11;1;6;male;ie;i;male_ie
IQ93;wit;185,965;2;6;male;ie;i;male_ie
IQ93;wit;218,835;4;6;male;ie;ie;male_ie
IQ93;wit;439,16;3;7;male;ie;ie;male_ie
IQ93;wit;106,55;1;7;male;ie;i;male_ie
IQ93;wit;212,445;2;7;male;ie;i;male_ie
IQ93;wit;193,865;4;7;male;ie;ie;male_ie
IQ93;wit;239,2;3;8;male;ie;ie;male_ie
IQ93;wit;880,34;1;8;male;ie;i;male_ie
IQ93;wit;136,8;2;8;male;ie;i;male_ie
IQ93;wit;234,535;4;8;male;ie;ie;male_ie
IU15;bid;577,45;3;1;female;ie;i;female_ie
IU15;bid;146,165;2;1;female;ie;i;female_ie
IU15;bid;460,25;1;1;female;ie;i;female_ie
IU15;bid;611,53;4;1;female;ie;i;female_ie
IU15;bid;584,295;3;2;female;ie;i;female_ie
IU15;bid;489,2;2;2;female;ie;i;female_ie
IU15;bid;350,2;1;2;female;ie;i;female_ie
IU15;bid;1299,13;4;2;female;ie;ie;female_ie
IU15;bid;329,32;3;3;female;ie;i;female_ie
IU15;bid;250,575;2;3;female;ie;i;female_ie
IU15;bid;119,88;1;3;female;ie;i;female_ie
IU15;bid;355,705;4;3;female;ie;i;female_ie
IU15;bid;205,29;3;4;female;ie;i;female_ie
IU15;bid;346,92;2;4;female;ie;i;female_ie
IU15;bid;394,125;1;4;female;ie;i;female_ie
IU15;bid;499,23;4;4;female;ie;i;female_ie
IU15;bid;568,13;3;5;female;ie;i;female_ie
IU15;bid;294,41;2;5;female;ie;i;female_ie
IU15;bid;233,705;1;5;female;ie;i;female_ie
IU15;bid;219,61;4;5;female;ie;i;female_ie
IU15;bid;703,095;3;6;female;ie;i;female_ie
IU15;bid;342,84;2;6;female;ie;i;female_ie
IU15;bid;325,71;1;6;female;ie;i;female_ie
IU15;bid;671,94;4;6;female;ie;i;female_ie
IU15;bid;341,64;3;7;female;ie;i;female_ie
IU15;bid;475,975;2;7;female;ie;i;female_ie
IU15;bid;651,14;1;7;female;ie;i;female_ie
IU15;bid;582,89;4;7;female;ie;i;female_ie
IU15;bid;318,01;3;8;female;ie;i;female_ie
IU15;bid;167,87;2;8;female;ie;i;female_ie
IU15;bid;264,165;1;8;female;ie;i;female_ie
IU15;bid;434,63;4;8;female;ie;i;female_ie
IU15;kist;479,78;2;1;female;ie;i;female_ie
IU15;kist;62,23;3;1;female;ie;i;female_ie
IU15;kist;320,345;4;1;female;ie;i;female_ie
IU15;kist;80,205;1;1;female;ie;i;female_ie
IU15;kist;295,15;2;2;female;ie;i;female_ie
IU15;kist;297,84;3;2;female;ie;i;female_ie
IU15;kist;320,825;4;2;female;ie;i;female_ie
IU15;kist;358,99;1;2;female;ie;i;female_ie
IU15;kist;26,19;2;3;female;ie;i;female_ie
IU15;kist;292,645;3;3;female;ie;i;female_ie
IU15;kist;1168,08;4;3;female;ie;i;female_ie
IU15;kist;314,815;1;3;female;ie;i;female_ie
IU15;kist;218,695;2;4;female;ie;i;female_ie
IU15;kist;221,31;3;4;female;ie;i;female_ie
IU15;kist;340,85;4;4;female;ie;i;female_ie
IU15;kist;270,42;1;4;female;ie;i;female_ie
IU15;kist;292,97;2;5;female;ie;i;female_ie
IU15;kist;420,605;3;5;female;ie;i;female_ie
IU15;kist;31,315;4;5;female;ie;i;female_ie
IU15;kist;148,035;1;5;female;ie;i;female_ie
IU15;kist;599,26;2;6;female;ie;i;female_ie
IU15;kist;124,285;3;6;female;ie;i;female_ie
IU15;kist;1174,69;4;6;female;ie;i;female_ie
IU15;kist;736,395;1;6;female;ie;i;female_ie
IU15;kist;262,86;2;7;female;ie;i;female_ie
IU15;kist;183,13;3;7;female;ie;i;female_ie
IU15;kist;2241,19;4;7;female;ie;i;female_ie
IU15;kist;321,625;1;7;female;ie;i;female_ie
IU15;kist;257,56;2;8;female;ie;i;female_ie
IU15;kist;569,72;3;8;female;ie;i;female_ie
IU15;kist;856,665;4;8;female;ie;i;female_ie
IU15;kist;288,505;1;8;female;ie;i;female_ie
IU15;lig;439,61;3;1;female;ie;i;female_ie
IU15;lig;326,525;1;1;female;ie;i;female_ie
IU15;lig;238,71;4;1;female;ie;i;female_ie
IU15;lig;154,285;2;1;female;ie;i;female_ie
IU15;lig;239,345;3;2;female;ie;i;female_ie
IU15;lig;137,125;1;2;female;ie;i;female_ie
IU15;lig;397,9;4;2;female;ie;i;female_ie
IU15;lig;330,125;2;2;female;ie;i;female_ie
IU15;lig;210,78;3;3;female;ie;i;female_ie
IU15;lig;147,22;1;3;female;ie;i;female_ie
IU15;lig;253,59;4;3;female;ie;i;female_ie
IU15;lig;1921,055;2;3;female;ie;i;female_ie
IU15;lig;336,32;3;4;female;ie;i;female_ie
IU15;lig;85,845;1;4;female;ie;i;female_ie
IU15;lig;168,75;4;4;female;ie;i;female_ie
IU15;lig;179,725;2;4;female;ie;i;female_ie
IU15;lig;612,46;3;5;female;ie;i;female_ie
IU15;lig;322,86;1;5;female;ie;i;female_ie
IU15;lig;279,89;4;5;female;ie;i;female_ie
IU15;lig;588,165;2;5;female;ie;i;female_ie
IU15;lig;422;3;6;female;ie;i;female_ie
IU15;lig;362,54;1;6;female;ie;i;female_ie
IU15;lig;439,675;4;6;female;ie;i;female_ie
IU15;lig;560,7;2;6;female;ie;i;female_ie
IU15;lig;118;3;7;female;ie;i;female_ie
IU15;lig;421,17;1;7;female;ie;i;female_ie
IU15;lig;462,09;4;7;female;ie;i;female_ie
IU15;lig;337,835;2;7;female;ie;i;female_ie
IU15;lig;57,095;3;8;female;ie;i;female_ie
IU15;lig;302,85;1;8;female;ie;i;female_ie
IU15;lig;560,445;4;8;female;ie;i;female_ie
IU15;lig;138,265;2;8;female;ie;i;female_ie
IU15;vis;1992,69;3;1;female;ie;i;female_ie
IU15;vis;320,915;4;1;female;ie;ie;female_ie
IU15;vis;399,15;2;1;female;ie;i;female_ie
IU15;vis;496,075;1;1;female;ie;i;female_ie
IU15;vis;1077,03;3;2;female;ie;i;female_ie
IU15;vis;395,245;4;2;female;ie;ie;female_ie
IU15;vis;126,495;2;2;female;ie;i;female_ie
IU15;vis;286,68;1;2;female;ie;i;female_ie
IU15;vis;683,455;3;3;female;ie;i;female_ie
IU15;vis;185,375;4;3;female;ie;i;female_ie
IU15;vis;676,05;2;3;female;ie;i;female_ie
IU15;vis;137,18;1;3;female;ie;i;female_ie
IU15;vis;169,105;3;4;female;ie;i;female_ie
IU15;vis;176,67;4;4;female;ie;i;female_ie
IU15;vis;618,39;2;4;female;ie;i;female_ie
IU15;vis;382,515;1;4;female;ie;i;female_ie
IU15;vis;1263,91;3;5;female;ie;i;female_ie
IU15;vis;479,77;4;5;female;ie;i;female_ie
IU15;vis;469,655;2;5;female;ie;i;female_ie
IU15;vis;74,83;1;5;female;ie;i;female_ie
IU15;vis;336,92;3;6;female;ie;i;female_ie
IU15;vis;671,995;4;6;female;ie;i;female_ie
IU15;vis;113,11;2;6;female;ie;i;female_ie
IU15;vis;1537,86;1;6;female;ie;i;female_ie
IU15;vis;361,48;3;7;female;ie;i;female_ie
IU15;vis;51,16;4;7;female;ie;i;female_ie
IU15;vis;2333,885;2;7;female;ie;i;female_ie
IU15;vis;495,025;1;7;female;ie;i;female_ie
IU15;vis;249,5;3;8;female;ie;i;female_ie
IU15;vis;349,295;4;8;female;ie;i;female_ie
IU15;vis;90,035;2;8;female;ie;i;female_ie
IU15;vis;2711,67;1;8;female;ie;i;female_ie
IU15;wit;456,62;4;1;female;ie;i;female_ie
IU15;wit;483,16;2;1;female;ie;i;female_ie
IU15;wit;501,71;3;1;female;ie;i;female_ie
IU15;wit;72,605;1;1;female;ie;i;female_ie
IU15;wit;374,215;4;2;female;ie;i;female_ie
IU15;wit;296,445;2;2;female;ie;i;female_ie
IU15;wit;227,05;3;2;female;ie;i;female_ie
IU15;wit;732,385;1;2;female;ie;i;female_ie
IU15;wit;1381,93;4;3;female;ie;i;female_ie
IU15;wit;184,375;2;3;female;ie;i;female_ie
IU15;wit;192,38;3;3;female;ie;i;female_ie
IU15;wit;412,595;1;3;female;ie;i;female_ie
IU15;wit;254,285;4;4;female;ie;i;female_ie
IU15;wit;1476,975;2;4;female;ie;i;female_ie
IU15;wit;756,36;3;4;female;ie;i;female_ie
IU15;wit;278,805;1;4;female;ie;i;female_ie
IU15;wit;1426,085;4;5;female;ie;i;female_ie
IU15;wit;359,485;2;5;female;ie;i;female_ie
IU15;wit;118,945;3;5;female;ie;i;female_ie
IU15;wit;320,45;1;5;female;ie;i;female_ie
IU15;wit;413,98;4;6;female;ie;i;female_ie
IU15;wit;512,81;2;6;female;ie;i;female_ie
IU15;wit;352,245;3;6;female;ie;i;female_ie
IU15;wit;341,945;1;6;female;ie;i;female_ie
IU15;wit;190,285;4;7;female;ie;i;female_ie
IU15;wit;409,785;2;7;female;ie;i;female_ie
IU15;wit;472,57;3;7;female;ie;i;female_ie
IU15;wit;250,905;1;7;female;ie;i;female_ie
IU15;wit;622,075;4;8;female;ie;i;female_ie
IU15;wit;325,14;2;8;female;ie;i;female_ie
IU15;wit;352,27;3;8;female;ie;i;female_ie
IU15;wit;248,705;1;8;female;ie;i;female_ie
IU89 ;kist;691,8700002;3;1;male;i;i;male_i
IU89 ;kist;488,68;2;1;male;i;i;male_i
IU89 ;kist;230,3850001;1;1;male;i;i;male_i
IU89 ;kist;342,13;4;1;male;i;i;male_i
IU89 ;kist;312,3850001;3;2;male;i;i;male_i
IU89 ;kist;402,2899999;2;2;male;i;i;male_i
IU89 ;kist;273,7649998;1;2;male;i;i;male_i
IU89 ;kist;580,0900001;4;2;male;i;i;male_i
IU89 ;kist;332,7549999;3;3;male;i;i;male_i
IU89 ;kist;580,175;2;3;male;i;i;male_i
IU89 ;kist;353,1750001;1;3;male;i;i;male_i
IU89 ;kist;394,445;4;3;male;i;ie;male_i
IU89 ;kist;305,0000002;3;4;male;i;i;male_i
IU89 ;kist;731,345;2;4;male;i;i;male_i
IU89 ;kist;335,8399998;1;4;male;i;i;male_i
IU89 ;kist;402,79;4;4;male;i;ie;male_i
IU89 ;kist;569,0000001;3;5;male;i;i;male_i
IU89 ;kist;429,8699999;2;5;male;i;i;male_i
IU89 ;kist;321,005;1;5;male;i;i;male_i
IU89 ;kist;294,2599999;4;5;male;i;ie;male_i
IU89 ;kist;257,43;3;6;male;i;i;male_i
IU89 ;kist;343,0950001;2;6;male;i;i;male_i
IU89 ;kist;425,3100001;1;6;male;i;i;male_i
IU89 ;kist;362,9300001;4;6;male;i;ie;male_i
IU89 ;kist;270,37;3;7;male;i;i;male_i
IU89 ;kist;316,815;2;7;male;i;i;male_i
IU89 ;kist;186,005;1;7;male;i;i;male_i
IU89 ;kist;309,4299999;4;7;male;i;ie;male_i
IU89 ;kist;548,5650001;3;8;male;i;i;male_i
IU89 ;kist;392,1300001;2;8;male;i;i;male_i
IU89 ;kist;825,2949999;1;8;male;i;i;male_i
IU89 ;kist;613,875;4;8;male;i;ie;male_i
IU89 ;lig;1108,155;2;1;male;i;i;male_i
IU89 ;lig;326,315;1;1;male;i;i;male_i
IU89 ;lig;394,7600001;3;1;male;i;i;male_i
IU89 ;lig;217,2050001;4;1;male;i;i;male_i
IU89 ;lig;183,01;2;2;male;i;i;male_i
IU89 ;lig;267,6249999;1;2;male;i;i;male_i
IU89 ;lig;258,29;3;2;male;i;i;male_i
IU89 ;lig;33,96499995;4;2;male;i;i;male_i
IU89 ;lig;281,9349999;2;3;male;i;i;male_i
IU89 ;lig;566,5499999;1;3;male;i;i;male_i
IU89 ;lig;251,8000002;3;3;male;i;i;male_i
IU89 ;lig;270,0149999;4;3;male;i;i;male_i
IU89 ;lig;315,255;2;4;male;i;i;male_i
IU89 ;lig;609,405;1;4;male;i;i;male_i
IU89 ;lig;244,765;3;4;male;i;i;male_i
IU89 ;lig;259,905;4;4;male;i;i;male_i
IU89 ;lig;306,0400002;2;5;male;i;i;male_i
IU89 ;lig;473,8099999;1;5;male;i;i;male_i
IU89 ;lig;293,905;3;5;male;i;i;male_i
IU89 ;lig;209,7150001;4;5;male;i;i;male_i
IU89 ;lig;305,7049999;2;6;male;i;i;male_i
IU89 ;lig;337,9800001;1;6;male;i;i;male_i
IU89 ;lig;289,3000001;3;6;male;i;i;male_i
IU89 ;lig;428,08;4;6;male;i;i;male_i
IU89 ;lig;532,04;2;7;male;i;i;male_i
IU89 ;lig;292,7399999;1;7;male;i;i;male_i
IU89 ;lig;421,325;3;7;male;i;i;male_i
IU89 ;lig;234,9050001;4;7;male;i;i;male_i
IU89 ;lig;300,18;2;8;male;i;i;male_i
IU89 ;lig;415,3850002;1;8;male;i;i;male_i
IU89 ;lig;233,6599999;3;8;male;i;i;male_i
IU89 ;lig;525,955;4;8;male;i;i;male_i
IU89 ;vis;431,4600001;3;1;male;i;i;male_i
IU89 ;vis;448,2199999;2;1;male;i;i;male_i
IU89 ;vis;280,485;1;1;male;i;i;male_i
IU89 ;vis;212,4700001;4;1;male;i;i;male_i
IU89 ;vis;354,5849998;3;2;male;i;i;male_i
IU89 ;vis;177,0849999;2;2;male;i;i;male_i
IU89 ;vis;204,3300001;1;2;male;i;i;male_i
IU89 ;vis;275,0949999;4;2;male;i;i;male_i
IU89 ;vis;384,5800001;3;3;male;i;i;male_i
IU89 ;vis;300,4899998;2;3;male;i;i;male_i
IU89 ;vis;344,0049998;1;3;male;i;i;male_i
IU89 ;vis;288,6649999;4;3;male;i;i;male_i
IU89 ;vis;325,5099999;3;4;male;i;i;male_i
IU89 ;vis;672,2849999;2;4;male;i;i;male_i
IU89 ;vis;640,905;1;4;male;i;i;male_i
IU89 ;vis;292,5549999;4;4;male;i;i;male_i
IU89 ;vis;230,1149999;3;5;male;i;i;male_i
IU89 ;vis;287,7;2;5;male;i;i;male_i
IU89 ;vis;597,0600001;1;5;male;i;i;male_i
IU89 ;vis;261,4150001;4;5;male;i;i;male_i
IU89 ;vis;419,9399999;3;6;male;i;i;male_i
IU89 ;vis;574,9049999;2;6;male;i;i;male_i
IU89 ;vis;276,9250001;1;6;male;i;i;male_i
IU89 ;vis;229,6849999;4;6;male;i;i;male_i
IU89 ;vis;79,65500001;3;7;male;i;i;male_i
IU89 ;vis;250,335;2;7;male;i;i;male_i
IU89 ;vis;284,28;1;7;male;i;i;male_i
IU89 ;vis;287,095;4;7;male;i;i;male_i
IU89 ;vis;317,605;3;8;male;i;i;male_i
IU89 ;vis;280,5050001;2;8;male;i;i;male_i
IU89 ;vis;639,5399999;1;8;male;i;i;male_i
IU89 ;vis;1053,79;4;8;male;i;i;male_i
IU89 ;wit;549,7700002;4;1;male;i;ie;male_i
IU89 ;wit;489,7450001;1;1;male;i;i;male_i
IU89 ;wit;506,1350001;3;1;male;i;i;male_i
IU89 ;wit;459,085;2;1;male;i;i;male_i
IU89 ;wit;799,835;4;2;male;i;ie;male_i
IU89 ;wit;430,5349998;1;2;male;i;i;male_i
IU89 ;wit;330,7099999;3;2;male;i;i;male_i
IU89 ;wit;220,3199998;2;2;male;i;i;male_i
IU89 ;wit;540,3799999;4;3;male;i;ie;male_i
IU89 ;wit;503,9799998;1;3;male;i;i;male_i
IU89 ;wit;493,0149999;3;3;male;i;i;male_i
IU89 ;wit;371,2800001;2;3;male;i;i;male_i
IU89 ;wit;595,4500001;4;4;male;i;ie;male_i
IU89 ;wit;324,61;1;4;male;i;i;male_i
IU89 ;wit;352,01;3;4;male;i;i;male_i
IU89 ;wit;325,9099999;2;4;male;i;i;male_i
IU89 ;wit;254,5950001;4;5;male;i;i;male_i
IU89 ;wit;273,88;1;5;male;i;i;male_i
IU89 ;wit;644,5300002;3;5;male;i;i;male_i
IU89 ;wit;248,8150001;2;5;male;i;i;male_i
IU89 ;wit;374,845;4;6;male;i;ie;male_i
IU89 ;wit;360,6750001;1;6;male;i;i;male_i
IU89 ;wit;262,23;3;6;male;i;i;male_i
IU89 ;wit;279,7099999;2;6;male;i;i;male_i
IU89 ;wit;280,155;4;7;male;i;ie;male_i
IU89 ;wit;301,04;1;7;male;i;i;male_i
IU89 ;wit;271,2099999;3;7;male;i;i;male_i
IU89 ;wit;257,3599999;2;7;male;i;i;male_i
IU89 ;wit;390,6400001;4;8;male;i;ie;male_i
IU89 ;wit;302,4749998;1;8;male;i;i;male_i
IU89 ;wit;370,3000001;3;8;male;i;i;male_i
IU89 ;wit;502,69;2;8;male;i;i;male_i
JD97;bid;851,145;4;1;female;i;ie;female_i
JD97;bid;390,55;1;1;female;i;i;female_i
JD97;bid;478,4499999;2;1;female;i;i;female_i
JD97;bid;150,0749999;3;1;female;i;i;female_i
JD97;bid;501,635;4;2;female;i;i;female_i
JD97;bid;322,3199999;1;2;female;i;i;female_i
JD97;bid;270,5000001;2;2;female;i;i;female_i
JD97;bid;283,1600001;3;2;female;i;i;female_i
JD97;bid;256,565;4;3;female;i;i;female_i
JD97;bid;124,0749999;1;3;female;i;i;female_i
JD97;bid;237,29;2;3;female;i;i;female_i
JD97;bid;269,8550001;3;3;female;i;i;female_i
JD97;bid;342,915;4;4;female;i;i;female_i
JD97;bid;357,56;1;4;female;i;i;female_i
JD97;bid;316,505;2;4;female;i;i;female_i
JD97;bid;282,3899999;3;4;female;i;i;female_i
JD97;bid;753,79;4;5;female;i;i;female_i
JD97;bid;245,955;1;5;female;i;i;female_i
JD97;bid;354,225;2;5;female;i;i;female_i
JD97;bid;306,91;3;5;female;i;i;female_i
JD97;bid;279,325;4;6;female;i;i;female_i
JD97;bid;717,645;1;6;female;i;ie;female_i
JD97;bid;608,4349999;2;6;female;i;i;female_i
JD97;bid;779,335;3;6;female;i;ie;female_i
JD97;bid;646,095;4;7;female;i;ie;female_i
JD97;bid;257,765;1;7;female;i;i;female_i
JD97;bid;633,55;2;7;female;i;i;female_i
JD97;bid;275,3099999;3;7;female;i;i;female_i
JD97;bid;543,16;4;8;female;i;ie;female_i
JD97;bid;384,265;1;8;female;i;i;female_i
JD97;bid;233,28;2;8;female;i;i;female_i
JD97;bid;404,355;3;8;female;i;i;female_i
JD97;kist;581,2199999;4;1;female;i;i;female_i
JD97;kist;306,465;3;1;female;i;i;female_i
JD97;kist;82,86000008;1;1;female;i;i;female_i
JD97;kist;274,19;2;1;female;i;i;female_i
JD97;kist;593,525;4;2;female;i;i;female_i
JD97;kist;163,495;3;2;female;i;i;female_i
JD97;kist;271,89;1;2;female;i;i;female_i
JD97;kist;216,375;2;2;female;i;i;female_i
JD97;kist;333,9099999;4;3;female;i;i;female_i
JD97;kist;243,92;3;3;female;i;i;female_i
JD97;kist;248,015;1;3;female;i;i;female_i
JD97;kist;67,55500007;2;3;female;i;i;female_i
JD97;kist;436,035;4;4;female;i;i;female_i
JD97;kist;1352,775;3;4;female;i;i;female_i
JD97;kist;277,57;1;4;female;i;i;female_i
JD97;kist;188,2999999;2;4;female;i;i;female_i
JD97;kist;381,6300001;4;5;female;i;i;female_i
JD97;kist;251,57;3;5;female;i;i;female_i
JD97;kist;308,24;1;5;female;i;i;female_i
JD97;kist;342,25;2;5;female;i;i;female_i
JD97;kist;447,765;4;6;female;i;i;female_i
JD97;kist;811,415;3;6;female;i;i;female_i
JD97;kist;1060,65;1;6;female;i;i;female_i
JD97;kist;597,69;2;6;female;i;i;female_i
JD97;kist;218,3300001;4;7;female;i;i;female_i
JD97;kist;181,755;3;7;female;i;i;female_i
JD97;kist;167,745;1;7;female;i;i;female_i
JD97;kist;181,735;2;7;female;i;i;female_i
JD97;kist;189,695;4;8;female;i;i;female_i
JD97;kist;240,52;3;8;female;i;i;female_i
JD97;kist;229,7500001;1;8;female;i;i;female_i
JD97;kist;249,2849999;2;8;female;i;i;female_i
JD97;lig;813,785;2;1;female;i;i;female_i
JD97;lig;409,98;4;1;female;i;i;female_i
JD97;lig;347,3350001;3;1;female;i;i;female_i
JD97;lig;127,63;1;1;female;i;i;female_i
JD97;lig;343,245;2;2;female;i;i;female_i
JD97;lig;399,8850001;4;2;female;i;i;female_i
JD97;lig;262,885;3;2;female;i;i;female_i
JD97;lig;297,2050001;1;2;female;i;i;female_i
JD97;lig;358,395;2;3;female;i;i;female_i
JD97;lig;298,36;4;3;female;i;i;female_i
JD97;lig;181,045;3;3;female;i;i;female_i
JD97;lig;252,935;1;3;female;i;i;female_i
JD97;lig;333,225;2;4;female;i;i;female_i
JD97;lig;200,1;4;4;female;i;i;female_i
JD97;lig;395,2499999;3;4;female;i;i;female_i
JD97;lig;281,31;1;4;female;i;i;female_i
JD97;lig;1033,825;2;5;female;i;i;female_i
JD97;lig;296,495;4;5;female;i;i;female_i
JD97;lig;318,695;3;5;female;i;i;female_i
JD97;lig;282,065;1;5;female;i;i;female_i
JD97;lig;212,575;2;6;female;i;i;female_i
JD97;lig;696,255;4;6;female;i;ie;female_i
JD97;lig;729,2449999;3;6;female;i;ie;female_i
JD97;lig;270,2599999;1;6;female;i;i;female_i
JD97;lig;495,6350001;2;7;female;i;i;female_i
JD97;lig;451,3249999;4;7;female;i;ie;female_i
JD97;lig;806,7249999;3;7;female;i;ie;female_i
JD97;lig;193,035;1;7;female;i;i;female_i
JD97;lig;232,705;2;8;female;i;i;female_i
JD97;lig;230,35;4;8;female;i;ie;female_i
JD97;lig;299,105;3;8;female;i;i;female_i
JD97;lig;426,31;1;8;female;i;i;female_i
JD97;vis;2936,62;1;1;female;i;i;female_i
JD97;vis;383,2950001;3;1;female;i;i;female_i
JD97;vis;313,0699999;4;1;female;i;i;female_i
JD97;vis;342,14;2;1;female;i;i;female_i
JD97;vis;408,86;1;2;female;i;i;female_i
JD97;vis;394,295;3;2;female;i;i;female_i
JD97;vis;426,9900001;4;2;female;i;i;female_i
JD97;vis;239,1700001;2;2;female;i;i;female_i
JD97;vis;379,3200001;1;3;female;i;i;female_i
JD97;vis;271,935;3;3;female;i;i;female_i
JD97;vis;341,9;4;3;female;i;i;female_i
JD97;vis;235,585;2;3;female;i;i;female_i
JD97;vis;248,68;1;4;female;i;i;female_i
JD97;vis;208,635;3;4;female;i;i;female_i
JD97;vis;401,185;4;4;female;i;i;female_i
JD97;vis;285,235;2;4;female;i;i;female_i
JD97;vis;955,02;1;5;female;i;i;female_i
JD97;vis;347,6400001;3;5;female;i;i;female_i
JD97;vis;298,69;4;5;female;i;i;female_i
JD97;vis;282,995;2;5;female;i;i;female_i
JD97;vis;551,4900001;1;6;female;i;i;female_i
JD97;vis;556,45;3;6;female;i;i;female_i
JD97;vis;475,165;4;6;female;i;i;female_i
JD97;vis;831,93;2;6;female;i;i;female_i
JD97;vis;462,13;1;7;female;i;i;female_i
JD97;vis;356,2949999;3;7;female;i;i;female_i
